PassengerId;Survived;Pclass;Name;Sex;Age;Parch;Embarked;Age_group;Sex_num;Family_status
536;1;2;Hart, Miss. Eva Miriam;female;7.0;2;S;Ребёнок (0-12);1;С семьёй
537;0;1;Butt, Major. Archibald Willingham;male;45.0;0;S;Средний возраст (41-60);0;Один(а)
538;1;1;LeRoy, Miss. Bertha;female;30.0;0;C;Взрослый (19-40);1;Один(а)
539;0;3;Risien, Mr. Samuel Beard;male;25.0;0;S;Взрослый (19-40);0;Один(а)
540;1;1;Frolicher, Miss. Hedwig Margaritha;female;22.0;2;C;Взрослый (19-40);1;С семьёй
541;1;1;Crosby, Miss. Harriet R;female;36.0;2;S;Взрослый (19-40);1;С семьёй
542;0;3;Andersson, Miss. Ingeborg Constanzia;female;9.0;2;S;Ребёнок (0-12);1;С семьёй
543;0;3;Andersson, Miss. Sigrid Elisabeth;female;11.0;2;S;Ребёнок (0-12);1;С семьёй
544;1;2;Beane, Mr. Edward;male;32.0;0;S;Взрослый (19-40);0;Один(а)
545;0;1;Douglas, Mr. Walter Donald;male;50.0;0;C;Средний возраст (41-60);0;Один(а)
546;0;1;Nicholson, Mr. Arthur Ernest;male;64.0;0;S;Пожилой (61+);0;Один(а)
547;1;2;Beane, Mrs. Edward (Ethel Clarke);female;19.0;0;S;Взрослый (19-40);1;Один(а)
548;1;2;Padro y Manent, Mr. Julian;male;30.0;0;C;Взрослый (19-40);0;Один(а)
549;0;3;Goldsmith, Mr. Frank John;male;33.0;1;S;Взрослый (19-40);0;С семьёй
550;1;2;Davies, Master. John Morgan Jr;male;8.0;1;S;Ребёнок (0-12);0;С семьёй
551;1;1;Thayer, Mr. John Borland Jr;male;17.0;2;C;Подросток (13-18);0;С семьёй
552;0;2;Sharp, Mr. Percival James R;male;27.0;0;S;Взрослый (19-40);0;Один(а)
553;0;3;O'Brien, Mr. Timothy;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
554;1;3;"Leeni, Mr. Fahim (""Philip Zenni"")";male;22.0;0;C;Взрослый (19-40);0;Один(а)
555;1;3;Ohman, Miss. Velin;female;22.0;0;S;Взрослый (19-40);1;Один(а)
556;0;1;Wright, Mr. George;male;62.0;0;S;Пожилой (61+);0;Один(а)
557;1;1;"Duff Gordon, Lady. (Lucille Christiana Sutherland) (""Mrs Morgan"")";female;48.0;0;C;Средний возраст (41-60);1;Один(а)
558;0;1;Robbins, Mr. Victor;male;41.0;0;C;Средний возраст (41-60);0;Один(а)
559;1;1;Taussig, Mrs. Emil (Tillie Mandelbaum);female;39.0;1;S;Взрослый (19-40);1;С семьёй
560;1;3;de Messemaeker, Mrs. Guillaume Joseph (Emma);female;36.0;0;S;Взрослый (19-40);1;Один(а)
561;0;3;Morrow, Mr. Thomas Rowan;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
562;0;3;Sivic, Mr. Husein;male;40.0;0;S;Взрослый (19-40);0;Один(а)
563;0;2;Norman, Mr. Robert Douglas;male;28.0;0;S;Взрослый (19-40);0;Один(а)
564;0;3;Simmons, Mr. John;male;25.0;0;S;Взрослый (19-40);0;Один(а)
565;0;3;Meanwell, Miss. (Marion Ogden);female;22.0;0;S;Взрослый (19-40);1;Один(а)
566;0;3;Davies, Mr. Alfred J;male;24.0;0;S;Взрослый (19-40);0;Один(а)
567;0;3;Stoytcheff, Mr. Ilia;male;19.0;0;S;Взрослый (19-40);0;Один(а)
568;0;3;Palsson, Mrs. Nils (Alma Cornelia Berglund);female;29.0;4;S;Взрослый (19-40);1;С семьёй
569;0;3;Doharr, Mr. Tannous;male;25.0;0;C;Взрослый (19-40);0;Один(а)
570;1;3;Jonsson, Mr. Carl;male;32.0;0;S;Взрослый (19-40);0;Один(а)
571;1;2;Harris, Mr. George;male;62.0;0;S;Пожилой (61+);0;Один(а)
572;1;1;Appleton, Mrs. Edward Dale (Charlotte Lamson);female;53.0;0;S;Средний возраст (41-60);1;Один(а)
573;1;1;"Flynn, Mr. John Irwin (""Irving"")";male;36.0;0;S;Взрослый (19-40);0;Один(а)
574;1;3;Kelly, Miss. Mary;female;22.0;0;Q;Взрослый (19-40);1;Один(а)
575;0;3;Rush, Mr. Alfred George John;male;16.0;0;S;Подросток (13-18);0;Один(а)
576;0;3;Patchett, Mr. George;male;19.0;0;S;Взрослый (19-40);0;Один(а)
577;1;2;Garside, Miss. Ethel;female;34.0;0;S;Взрослый (19-40);1;Один(а)
578;1;1;Silvey, Mrs. William Baird (Alice Munger);female;39.0;0;S;Взрослый (19-40);1;Один(а)
579;0;3;Caram, Mrs. Joseph (Maria Elias);female;22.0;0;C;Взрослый (19-40);1;Один(а)
580;1;3;Jussila, Mr. Eiriik;male;32.0;0;S;Взрослый (19-40);0;Один(а)
581;1;2;Christy, Miss. Julie Rachel;female;25.0;1;S;Взрослый (19-40);1;С семьёй
582;1;1;Thayer, Mrs. John Borland (Marian Longstreth Morris);female;39.0;1;C;Взрослый (19-40);1;С семьёй
583;0;2;Downton, Mr. William James;male;54.0;0;S;Средний возраст (41-60);0;Один(а)
584;0;1;Ross, Mr. John Hugo;male;36.0;0;C;Взрослый (19-40);0;Один(а)
585;0;3;Paulner, Mr. Uscher;male;25.0;0;C;Взрослый (19-40);0;Один(а)
586;1;1;Taussig, Miss. Ruth;female;18.0;2;S;Подросток (13-18);1;С семьёй
587;0;2;Jarvis, Mr. John Denzil;male;47.0;0;S;Средний возраст (41-60);0;Один(а)
588;1;1;Frolicher-Stehli, Mr. Maxmillian;male;60.0;1;C;Средний возраст (41-60);0;С семьёй
589;0;3;Gilinski, Mr. Eliezer;male;22.0;0;S;Взрослый (19-40);0;Один(а)
590;0;3;Murdlin, Mr. Joseph;male;25.0;0;S;Взрослый (19-40);0;Один(а)
591;0;3;Rintamaki, Mr. Matti;male;35.0;0;S;Взрослый (19-40);0;Один(а)
592;1;1;Stephenson, Mrs. Walter Bertram (Martha Eustis);female;52.0;0;C;Средний возраст (41-60);1;Один(а)
593;0;3;Elsbury, Mr. William James;male;47.0;0;S;Средний возраст (41-60);0;Один(а)
594;0;3;Bourke, Miss. Mary;female;22.0;2;Q;Взрослый (19-40);1;С семьёй
595;0;2;Chapman, Mr. John Henry;male;37.0;0;S;Взрослый (19-40);0;Один(а)
596;0;3;Van Impe, Mr. Jean Baptiste;male;36.0;1;S;Взрослый (19-40);0;С семьёй
597;1;2;Leitch, Miss. Jessie Wills;female;28.0;0;S;Взрослый (19-40);1;Один(а)
598;0;3;Johnson, Mr. Alfred;male;49.0;0;S;Средний возраст (41-60);0;Один(а)
599;0;3;Boulos, Mr. Hanna;male;25.0;0;C;Взрослый (19-40);0;Один(а)
600;1;1;"Duff Gordon, Sir. Cosmo Edmund (""Mr Morgan"")";male;49.0;0;C;Средний возраст (41-60);0;Один(а)
601;1;2;Jacobsohn, Mrs. Sidney Samuel (Amy Frances Christy);female;24.0;1;S;Взрослый (19-40);1;С семьёй
602;0;3;Slabenoff, Mr. Petco;male;25.0;0;S;Взрослый (19-40);0;Один(а)
603;0;1;Harrington, Mr. Charles H;male;41.0;0;S;Средний возраст (41-60);0;Один(а)
604;0;3;Torber, Mr. Ernst William;male;44.0;0;S;Средний возраст (41-60);0;Один(а)
605;1;1;"Homer, Mr. Harry (""Mr E Haven"")";male;35.0;0;C;Взрослый (19-40);0;Один(а)
606;0;3;Lindell, Mr. Edvard Bengtsson;male;36.0;0;S;Взрослый (19-40);0;Один(а)
607;0;3;Karaic, Mr. Milan;male;30.0;0;S;Взрослый (19-40);0;Один(а)
608;1;1;Daniel, Mr. Robert Williams;male;27.0;0;S;Взрослый (19-40);0;Один(а)
609;1;2;Laroche, Mrs. Joseph (Juliette Marie Louise Lafargue);female;22.0;2;C;Взрослый (19-40);1;С семьёй
610;1;1;Shutes, Miss. Elizabeth W;female;40.0;0;S;Взрослый (19-40);1;Один(а)
611;0;3;Andersson, Mrs. Anders Johan (Alfrida Konstantia Brogren);female;39.0;5;S;Взрослый (19-40);1;С семьёй
612;0;3;Jardin, Mr. Jose Neto;male;25.0;0;S;Взрослый (19-40);0;Один(а)
613;1;3;Murphy, Miss. Margaret Jane;female;22.0;0;Q;Взрослый (19-40);1;Один(а)
614;0;3;Horgan, Mr. John;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
615;0;3;Brocklebank, Mr. William Alfred;male;35.0;0;S;Взрослый (19-40);0;Один(а)
616;1;2;Herman, Miss. Alice;female;24.0;2;S;Взрослый (19-40);1;С семьёй
617;0;3;Danbom, Mr. Ernst Gilbert;male;34.0;1;S;Взрослый (19-40);0;С семьёй
618;0;3;Lobb, Mrs. William Arthur (Cordelia K Stanlick);female;26.0;0;S;Взрослый (19-40);1;Один(а)
619;1;2;Becker, Miss. Marion Louise;female;4.0;1;S;Ребёнок (0-12);1;С семьёй
620;0;2;Gavey, Mr. Lawrence;male;26.0;0;S;Взрослый (19-40);0;Один(а)
621;0;3;Yasbeck, Mr. Antoni;male;27.0;0;C;Взрослый (19-40);0;Один(а)
622;1;1;Kimball, Mr. Edwin Nelson Jr;male;42.0;0;S;Средний возраст (41-60);0;Один(а)
623;1;3;Nakid, Mr. Sahid;male;20.0;1;C;Взрослый (19-40);0;С семьёй
624;0;3;Hansen, Mr. Henry Damsgaard;male;21.0;0;S;Взрослый (19-40);0;Один(а)
625;0;3;"Bowen, Mr. David John ""Dai""";male;21.0;0;S;Взрослый (19-40);0;Один(а)
626;0;1;Sutton, Mr. Frederick;male;61.0;0;S;Пожилой (61+);0;Один(а)
627;0;2;Kirkland, Rev. Charles Leonard;male;57.0;0;Q;Средний возраст (41-60);0;Один(а)
628;1;1;Longley, Miss. Gretchen Fiske;female;21.0;0;S;Взрослый (19-40);1;Один(а)
629;0;3;Bostandyeff, Mr. Guentcho;male;26.0;0;S;Взрослый (19-40);0;Один(а)
630;0;3;O'Connell, Mr. Patrick D;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
631;1;1;Barkworth, Mr. Algernon Henry Wilson;male;80.0;0;S;Пожилой (61+);0;Один(а)
632;0;3;Lundahl, Mr. Johan Svensson;male;51.0;0;S;Средний возраст (41-60);0;Один(а)
633;1;1;Stahelin-Maeglin, Dr. Max;male;32.0;0;C;Взрослый (19-40);0;Один(а)
634;0;1;Parr, Mr. William Henry Marsh;male;41.0;0;S;Средний возраст (41-60);0;Один(а)
635;0;3;Skoog, Miss. Mabel;female;9.0;2;S;Ребёнок (0-12);1;С семьёй
636;1;2;Davis, Miss. Mary;female;28.0;0;S;Взрослый (19-40);1;Один(а)
637;0;3;Leinonen, Mr. Antti Gustaf;male;32.0;0;S;Взрослый (19-40);0;Один(а)
638;0;2;Collyer, Mr. Harvey;male;31.0;1;S;Взрослый (19-40);0;С семьёй
639;0;3;Panula, Mrs. Juha (Maria Emilia Ojala);female;41.0;5;S;Средний возраст (41-60);1;С семьёй
640;0;3;Thorneycroft, Mr. Percival;male;25.0;0;S;Взрослый (19-40);0;Один(а)
641;0;3;Jensen, Mr. Hans Peder;male;20.0;0;S;Взрослый (19-40);0;Один(а)
642;1;1;Sagesser, Mlle. Emma;female;24.0;0;C;Взрослый (19-40);1;Один(а)
643;0;3;Skoog, Miss. Margit Elizabeth;female;2.0;2;S;Ребёнок (0-12);1;С семьёй
644;1;3;Foo, Mr. Choong;male;25.0;0;S;Взрослый (19-40);0;Один(а)
645;1;3;Baclini, Miss. Eugenie;female;22.0;1;C;Взрослый (19-40);1;С семьёй
646;1;1;Harper, Mr. Henry Sleeper;male;48.0;0;C;Средний возраст (41-60);0;Один(а)
647;0;3;Cor, Mr. Liudevit;male;19.0;0;S;Взрослый (19-40);0;Один(а)
648;1;1;Simonius-Blumer, Col. Oberst Alfons;male;56.0;0;C;Средний возраст (41-60);0;Один(а)
649;0;3;Willey, Mr. Edward;male;25.0;0;S;Взрослый (19-40);0;Один(а)
650;1;3;Stanley, Miss. Amy Zillah Elsie;female;23.0;0;S;Взрослый (19-40);1;Один(а)
651;0;3;Mitkoff, Mr. Mito;male;25.0;0;S;Взрослый (19-40);0;Один(а)
652;1;2;Doling, Miss. Elsie;female;18.0;1;S;Подросток (13-18);1;С семьёй
653;0;3;Kalvik, Mr. Johannes Halvorsen;male;21.0;0;S;Взрослый (19-40);0;Один(а)
654;1;3;"O'Leary, Miss. Hanora ""Norah""";female;22.0;0;Q;Взрослый (19-40);1;Один(а)
655;0;3;"Hegarty, Miss. Hanora ""Nora""";female;18.0;0;Q;Подросток (13-18);1;Один(а)
656;0;2;Hickman, Mr. Leonard Mark;male;24.0;0;S;Взрослый (19-40);0;Один(а)
657;0;3;Radeff, Mr. Alexander;male;25.0;0;S;Взрослый (19-40);0;Один(а)
658;0;3;Bourke, Mrs. John (Catherine);female;32.0;1;Q;Взрослый (19-40);1;С семьёй
659;0;2;Eitemiller, Mr. George Floyd;male;23.0;0;S;Взрослый (19-40);0;Один(а)
660;0;1;Newell, Mr. Arthur Webster;male;58.0;2;C;Средний возраст (41-60);0;С семьёй
661;1;1;Frauenthal, Dr. Henry William;male;50.0;0;S;Средний возраст (41-60);0;Один(а)
662;0;3;Badt, Mr. Mohamed;male;40.0;0;C;Взрослый (19-40);0;Один(а)
663;0;1;Colley, Mr. Edward Pomeroy;male;47.0;0;S;Средний возраст (41-60);0;Один(а)
664;0;3;Coleff, Mr. Peju;male;36.0;0;S;Взрослый (19-40);0;Один(а)
665;1;3;Lindqvist, Mr. Eino William;male;20.0;0;S;Взрослый (19-40);0;Один(а)
666;0;2;Hickman, Mr. Lewis;male;32.0;0;S;Взрослый (19-40);0;Один(а)
667;0;2;Butler, Mr. Reginald Fenton;male;25.0;0;S;Взрослый (19-40);0;Один(а)
668;0;3;Rommetvedt, Mr. Knud Paust;male;25.0;0;S;Взрослый (19-40);0;Один(а)
669;0;3;Cook, Mr. Jacob;male;43.0;0;S;Средний возраст (41-60);0;Один(а)
670;1;1;Taylor, Mrs. Elmer Zebley (Juliet Cummins Wright);female;35.0;0;S;Взрослый (19-40);1;Один(а)
671;1;2;Brown, Mrs. Thomas William Solomon (Elizabeth Catherine Ford);female;40.0;1;S;Взрослый (19-40);1;С семьёй
672;0;1;Davidson, Mr. Thornton;male;31.0;0;S;Взрослый (19-40);0;Один(а)
673;0;2;Mitchell, Mr. Henry Michael;male;70.0;0;S;Пожилой (61+);0;Один(а)
674;1;2;Wilhelms, Mr. Charles;male;31.0;0;S;Взрослый (19-40);0;Один(а)
675;0;2;Watson, Mr. Ennis Hastings;male;30.0;0;S;Взрослый (19-40);0;Один(а)
676;0;3;Edvardsson, Mr. Gustaf Hjalmar;male;18.0;0;S;Подросток (13-18);0;Один(а)
677;0;3;Sawyer, Mr. Frederick Charles;male;25.0;0;S;Взрослый (19-40);0;Один(а)
678;1;3;Turja, Miss. Anna Sofia;female;18.0;0;S;Подросток (13-18);1;Один(а)
679;0;3;Goodwin, Mrs. Frederick (Augusta Tyler);female;43.0;6;S;Средний возраст (41-60);1;С семьёй
680;1;1;Cardeza, Mr. Thomas Drake Martinez;male;36.0;1;C;Взрослый (19-40);0;С семьёй
681;0;3;Peters, Miss. Katie;female;22.0;0;Q;Взрослый (19-40);1;Один(а)
682;1;1;Hassab, Mr. Hammad;male;27.0;0;C;Взрослый (19-40);0;Один(а)
683;0;3;Olsvigen, Mr. Thor Anderson;male;20.0;0;S;Взрослый (19-40);0;Один(а)
684;0;3;Goodwin, Mr. Charles Edward;male;14.0;2;S;Подросток (13-18);0;С семьёй
685;0;2;Brown, Mr. Thomas William Solomon;male;60.0;1;S;Средний возраст (41-60);0;С семьёй
686;0;2;Laroche, Mr. Joseph Philippe Lemercier;male;25.0;2;C;Взрослый (19-40);0;С семьёй
687;0;3;Panula, Mr. Jaako Arnold;male;14.0;1;S;Подросток (13-18);0;С семьёй
688;0;3;Dakic, Mr. Branko;male;19.0;0;S;Взрослый (19-40);0;Один(а)
689;0;3;Fischer, Mr. Eberhard Thelander;male;18.0;0;S;Подросток (13-18);0;Один(а)
690;1;1;Madill, Miss. Georgette Alexandra;female;15.0;1;S;Подросток (13-18);1;С семьёй
691;1;1;Dick, Mr. Albert Adrian;male;31.0;0;S;Взрослый (19-40);0;Один(а)
692;1;3;Karun, Miss. Manca;female;4.0;1;C;Ребёнок (0-12);1;С семьёй
693;1;3;Lam, Mr. Ali;male;25.0;0;S;Взрослый (19-40);0;Один(а)
694;0;3;Saad, Mr. Khalil;male;25.0;0;C;Взрослый (19-40);0;Один(а)
695;0;1;Weir, Col. John;male;60.0;0;S;Средний возраст (41-60);0;Один(а)
696;0;2;Chapman, Mr. Charles Henry;male;52.0;0;S;Средний возраст (41-60);0;Один(а)
697;0;3;Kelly, Mr. James;male;44.0;0;S;Средний возраст (41-60);0;Один(а)
698;1;3;"Mullens, Miss. Katherine ""Katie""";female;22.0;0;Q;Взрослый (19-40);1;Один(а)
699;0;1;Thayer, Mr. John Borland;male;49.0;1;C;Средний возраст (41-60);0;С семьёй
700;0;3;Humblen, Mr. Adolf Mathias Nicolai Olsen;male;42.0;0;S;Средний возраст (41-60);0;Один(а)
701;1;1;Astor, Mrs. John Jacob (Madeleine Talmadge Force);female;18.0;0;C;Подросток (13-18);1;Один(а)
702;1;1;Silverthorne, Mr. Spencer Victor;male;35.0;0;S;Взрослый (19-40);0;Один(а)
703;0;3;Barbara, Miss. Saiide;female;18.0;1;C;Подросток (13-18);1;С семьёй
704;0;3;Gallagher, Mr. Martin;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
705;0;3;Hansen, Mr. Henrik Juul;male;26.0;0;S;Взрослый (19-40);0;Один(а)
706;0;2;"Morley, Mr. Henry Samuel (""Mr Henry Marshall"")";male;39.0;0;S;Взрослый (19-40);0;Один(а)
707;1;2;"Kelly, Mrs. Florence ""Fannie""";female;45.0;0;S;Средний возраст (41-60);1;Один(а)
708;1;1;Calderhead, Mr. Edward Pennington;male;42.0;0;S;Средний возраст (41-60);0;Один(а)
709;1;1;Cleaver, Miss. Alice;female;22.0;0;S;Взрослый (19-40);1;Один(а)
710;1;3;"Moubarek, Master. Halim Gonios (""William George"")";male;25.0;1;C;Взрослый (19-40);0;С семьёй
711;1;1;"Mayne, Mlle. Berthe Antonine (""Mrs de Villiers"")";female;24.0;0;C;Взрослый (19-40);1;Один(а)
712;0;1;Klaber, Mr. Herman;male;41.0;0;S;Средний возраст (41-60);0;Один(а)
713;1;1;Taylor, Mr. Elmer Zebley;male;48.0;0;S;Средний возраст (41-60);0;Один(а)
714;0;3;Larsson, Mr. August Viktor;male;29.0;0;S;Взрослый (19-40);0;Один(а)
715;0;2;Greenberg, Mr. Samuel;male;52.0;0;S;Средний возраст (41-60);0;Один(а)
716;0;3;Soholt, Mr. Peter Andreas Lauritz Andersen;male;19.0;0;S;Взрослый (19-40);0;Один(а)
717;1;1;Endres, Miss. Caroline Louise;female;38.0;0;C;Взрослый (19-40);1;Один(а)
718;1;2;"Troutt, Miss. Edwina Celia ""Winnie""";female;27.0;0;S;Взрослый (19-40);1;Один(а)
719;0;3;McEvoy, Mr. Michael;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
720;0;3;Johnson, Mr. Malkolm Joackim;male;33.0;0;S;Взрослый (19-40);0;Один(а)
721;1;2;"Harper, Miss. Annie Jessie ""Nina""";female;6.0;1;S;Ребёнок (0-12);1;С семьёй
722;0;3;Jensen, Mr. Svend Lauritz;male;17.0;0;S;Подросток (13-18);0;Один(а)
723;0;2;Gillespie, Mr. William Henry;male;34.0;0;S;Взрослый (19-40);0;Один(а)
724;0;2;Hodges, Mr. Henry Price;male;50.0;0;S;Средний возраст (41-60);0;Один(а)
725;1;1;Chambers, Mr. Norman Campbell;male;27.0;0;S;Взрослый (19-40);0;Один(а)
726;0;3;Oreskovic, Mr. Luka;male;20.0;0;S;Взрослый (19-40);0;Один(а)
727;1;2;Renouf, Mrs. Peter Henry (Lillian Jefferys);female;30.0;0;S;Взрослый (19-40);1;Один(а)
728;1;3;Mannion, Miss. Margareth;female;22.0;0;Q;Взрослый (19-40);1;Один(а)
729;0;2;Bryhl, Mr. Kurt Arnold Gottfrid;male;25.0;0;S;Взрослый (19-40);0;Один(а)
730;0;3;Ilmakangas, Miss. Pieta Sofia;female;25.0;0;S;Взрослый (19-40);1;Один(а)
731;1;1;Allen, Miss. Elisabeth Walton;female;29.0;0;S;Взрослый (19-40);1;Один(а)
732;0;3;Hassan, Mr. Houssein G N;male;11.0;0;C;Ребёнок (0-12);0;Один(а)
733;0;2;Knight, Mr. Robert J;male;30.0;0;S;Взрослый (19-40);0;Один(а)
734;0;2;Berriman, Mr. William John;male;23.0;0;S;Взрослый (19-40);0;Один(а)
735;0;2;Troupiansky, Mr. Moses Aaron;male;23.0;0;S;Взрослый (19-40);0;Один(а)
736;0;3;Williams, Mr. Leslie;male;25.0;0;S;Взрослый (19-40);0;Один(а)
737;0;3;Ford, Mrs. Edward (Margaret Ann Watson);female;48.0;3;S;Средний возраст (41-60);1;С семьёй
738;1;1;Lesurer, Mr. Gustave J;male;35.0;0;C;Взрослый (19-40);0;Один(а)
739;0;3;Ivanoff, Mr. Kanio;male;25.0;0;S;Взрослый (19-40);0;Один(а)
740;0;3;Nankoff, Mr. Minko;male;25.0;0;S;Взрослый (19-40);0;Один(а)
741;1;1;Hawksford, Mr. Walter James;male;41.0;0;S;Средний возраст (41-60);0;Один(а)
742;0;1;Cavendish, Mr. Tyrell William;male;36.0;0;S;Взрослый (19-40);0;Один(а)
743;1;1;"Ryerson, Miss. Susan Parker ""Suzette""";female;21.0;2;C;Взрослый (19-40);1;С семьёй
744;0;3;McNamee, Mr. Neal;male;24.0;0;S;Взрослый (19-40);0;Один(а)
745;1;3;Stranden, Mr. Juho;male;31.0;0;S;Взрослый (19-40);0;Один(а)
746;0;1;Crosby, Capt. Edward Gifford;male;70.0;1;S;Пожилой (61+);0;С семьёй
747;0;3;Abbott, Mr. Rossmore Edward;male;16.0;1;S;Подросток (13-18);0;С семьёй
748;1;2;Sinkkonen, Miss. Anna;female;30.0;0;S;Взрослый (19-40);1;Один(а)
749;0;1;Marvin, Mr. Daniel Warner;male;19.0;0;S;Взрослый (19-40);0;Один(а)
750;0;3;Connaghton, Mr. Michael;male;31.0;0;Q;Взрослый (19-40);0;Один(а)
751;1;2;Wells, Miss. Joan;female;4.0;1;S;Ребёнок (0-12);1;С семьёй
752;1;3;Moor, Master. Meier;male;6.0;1;S;Ребёнок (0-12);0;С семьёй
753;0;3;Vande Velde, Mr. Johannes Joseph;male;33.0;0;S;Взрослый (19-40);0;Один(а)
754;0;3;Jonkoff, Mr. Lalio;male;23.0;0;S;Взрослый (19-40);0;Один(а)
755;1;2;Herman, Mrs. Samuel (Jane Laver);female;48.0;2;S;Средний возраст (41-60);1;С семьёй
756;1;2;Hamalainen, Master. Viljo;male;30.0;1;S;Взрослый (19-40);0;С семьёй
757;0;3;Carlsson, Mr. August Sigfrid;male;28.0;0;S;Взрослый (19-40);0;Один(а)
758;0;2;Bailey, Mr. Percy Andrew;male;18.0;0;S;Подросток (13-18);0;Один(а)
759;0;3;Theobald, Mr. Thomas Leonard;male;34.0;0;S;Взрослый (19-40);0;Один(а)
760;1;1;Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards);female;33.0;0;S;Взрослый (19-40);1;Один(а)
761;0;3;Garfirth, Mr. John;male;25.0;0;S;Взрослый (19-40);0;Один(а)
762;0;3;Nirva, Mr. Iisakki Antino Aijo;male;41.0;0;S;Средний возраст (41-60);0;Один(а)
763;1;3;Barah, Mr. Hanna Assi;male;20.0;0;C;Взрослый (19-40);0;Один(а)
764;1;1;Carter, Mrs. William Ernest (Lucile Polk);female;36.0;2;S;Взрослый (19-40);1;С семьёй
765;0;3;Eklund, Mr. Hans Linus;male;16.0;0;S;Подросток (13-18);0;Один(а)
766;1;1;Hogeboom, Mrs. John C (Anna Andrews);female;51.0;0;S;Средний возраст (41-60);1;Один(а)
767;0;1;Brewe, Dr. Arthur Jackson;male;41.0;0;C;Средний возраст (41-60);0;Один(а)
768;0;3;Mangan, Miss. Mary;female;22.0;0;Q;Взрослый (19-40);1;Один(а)
769;0;3;Moran, Mr. Daniel J;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
770;0;3;Gronnestad, Mr. Daniel Danielsen;male;32.0;0;S;Взрослый (19-40);0;Один(а)
771;0;3;Lievens, Mr. Rene Aime;male;24.0;0;S;Взрослый (19-40);0;Один(а)
772;0;3;Jensen, Mr. Niels Peder;male;48.0;0;S;Средний возраст (41-60);0;Один(а)
773;0;2;Mack, Mrs. (Mary);female;57.0;0;S;Средний возраст (41-60);1;Один(а)
774;0;3;Elias, Mr. Dibo;male;25.0;0;C;Взрослый (19-40);0;Один(а)
775;1;2;Hocking, Mrs. Elizabeth (Eliza Needs);female;54.0;3;S;Средний возраст (41-60);1;С семьёй
776;0;3;Myhrman, Mr. Pehr Fabian Oliver Malkolm;male;18.0;0;S;Подросток (13-18);0;Один(а)
777;0;3;Tobin, Mr. Roger;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
778;1;3;Emanuel, Miss. Virginia Ethel;female;5.0;0;S;Ребёнок (0-12);1;Один(а)
779;0;3;Kilgannon, Mr. Thomas J;male;25.0;0;Q;Взрослый (19-40);0;Один(а)
780;1;1;Robert, Mrs. Edward Scott (Elisabeth Walton McMillan);female;43.0;1;S;Средний возраст (41-60);1;С семьёй
781;1;3;Ayoub, Miss. Banoura;female;13.0;0;C;Подросток (13-18);1;Один(а)
782;1;1;Dick, Mrs. Albert Adrian (Vera Gillespie);female;17.0;0;S;Подросток (13-18);1;Один(а)
783;0;1;Long, Mr. Milton Clyde;male;29.0;0;S;Взрослый (19-40);0;Один(а)
784;0;3;Johnston, Mr. Andrew G;male;25.0;2;S;Взрослый (19-40);0;С семьёй
785;0;3;Ali, Mr. William;male;25.0;0;S;Взрослый (19-40);0;Один(а)
786;0;3;Harmer, Mr. Abraham (David Lishin);male;25.0;0;S;Взрослый (19-40);0;Один(а)
787;1;3;Sjoblom, Miss. Anna Sofia;female;18.0;0;S;Подросток (13-18);1;Один(а)
788;0;3;Rice, Master. George Hugh;male;8.0;1;Q;Ребёнок (0-12);0;С семьёй
789;1;3;Dean, Master. Bertram Vere;male;1.0;2;S;Ребёнок (0-12);0;С семьёй
790;0;1;Guggenheim, Mr. Benjamin;male;46.0;0;C;Средний возраст (41-60);0;Один(а)
791;0;3;"Keane, Mr. Andrew ""Andy""";male;25.0;0;Q;Взрослый (19-40);0;Один(а)
792;0;2;Gaskell, Mr. Alfred;male;16.0;0;S;Подросток (13-18);0;Один(а)
793;0;3;Sage, Miss. Stella Anna;female;22.0;2;S;Взрослый (19-40);1;С семьёй
794;0;1;Hoyt, Mr. William Fisher;male;41.0;0;C;Средний возраст (41-60);0;Один(а)
795;0;3;Dantcheff, Mr. Ristiu;male;25.0;0;S;Взрослый (19-40);0;Один(а)
796;0;2;Otter, Mr. Richard;male;39.0;0;S;Взрослый (19-40);0;Один(а)
797;1;1;Leader, Dr. Alice (Farnham);female;49.0;0;S;Средний возраст (41-60);1;Один(а)
798;1;3;Osman, Mrs. Mara;female;31.0;0;S;Взрослый (19-40);1;Один(а)
799;0;3;Ibrahim Shawah, Mr. Yousseff;male;30.0;0;C;Взрослый (19-40);0;Один(а)
800;0;3;Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert);female;30.0;1;S;Взрослый (19-40);1;С семьёй
801;0;2;Ponesell, Mr. Martin;male;34.0;0;S;Взрослый (19-40);0;Один(а)
802;1;2;Collyer, Mrs. Harvey (Charlotte Annie Tate);female;31.0;1;S;Взрослый (19-40);1;С семьёй
803;1;1;Carter, Master. William Thornton II;male;11.0;2;S;Ребёнок (0-12);0;С семьёй
